;DroneNoDescent: 0.25;DroneNoDescent: 0.5;DroneNoDescent: 0.75;DroneRandom: ;DroneAnnealing: (1, 0.9, 10);DroneAnnealing: (1, 0.9, 1);DroneAnnealing: (1, 0.4, 10);DroneAnnealing: (1, 0.4, 1);DroneAnnealing: (100, 0.4, 10);DroneAnnealing: (100, 0.4, 1);
56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
60;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
70;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
80;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
89;0.0;0.0;0.0002300360576923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
90;0.0;0.0;0.00030048076923076925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
91;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.00030048076923076925;
92;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0006009615384615385;
93;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0009014423076923077;
94;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.001201923076923077;
95;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0015024038461538462;
96;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0018028846153846155;
97;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0021033653846153845;
98;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.002403846153846154;
99;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.002403846153846154;
100;0.0;0.0;0.00037092548076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.002403846153846154;
101;0.0;0.0;0.00037092548076923077;0.0;0.0004600721153846154;0.0;0.0;0.0;0.0;0.002403846153846154;
102;0.0;0.0;0.00037092548076923077;0.0;0.0006009615384615385;0.0;0.0;0.0;0.0;0.002403846153846154;
103;0.0;0.0;0.00037092548076923077;0.0;0.0007418509615384615;0.0;0.0;0.0;0.0;0.0030048076923076925;
104;0.0;0.0;0.00037092548076923077;0.0;0.001201923076923077;0.0;0.0;0.0;0.0;0.003605769230769231;
105;0.0;0.0;0.00037092548076923077;0.0;0.001201923076923077;0.0;0.0;0.0;0.0;0.004206730769230769;
106;0.0;0.0;0.00037092548076923077;0.0;0.001201923076923077;0.0;0.0;0.0;0.0;0.004807692307692308;
107;0.0;0.0;0.00037092548076923077;0.0;0.001201923076923077;0.0;0.0;0.0;0.0;0.005108173076923077;
108;0.0;0.0;0.00037092548076923077;0.0;0.001201923076923077;0.0;0.0;0.0;0.0;0.005408653846153846;
109;0.0;0.0;0.00037092548076923077;0.0;0.0014319591346153846;0.0;0.0;0.0;0.0;0.005709134615384615;
110;0.0;0.0;0.00037092548076923077;0.0;0.0015024038461538462;0.0;0.0;0.0;0.0;0.006009615384615385;
111;0.0;0.0;0.00037092548076923077;0.0;0.0015728485576923077;0.0;0.0;0.0;0.0;0.006310096153846154;
112;0.0;0.0;0.00037092548076923077;0.0;0.0018028846153846155;0.0;0.0;0.0;0.0;0.006610576923076923;
113;0.0;0.0;0.00037092548076923077;0.0;0.0018028846153846155;0.0;0.0;0.0;0.0;0.006911057692307692;
114;0.0;0.0;0.00037092548076923077;0.0;0.0018028846153846155;0.0;0.0;0.0;0.0;0.007211538461538462;
115;0.0;0.0;0.00037092548076923077;0.0;0.0018028846153846155;0.0;0.0;0.0;0.0;0.007512019230769231;
116;0.0;0.0;0.00037092548076923077;0.0;0.0018028846153846155;0.0;0.0;0.0;0.0;0.0078125;
117;0.0;0.0;0.00037092548076923077;0.0;0.002032920673076923;0.0;0.0;0.0;0.0;0.00811298076923077;
118;0.0;0.0;0.00037092548076923077;0.0;0.0021033653846153845;0.0;0.0;0.0;0.0;0.008413461538461538;
119;0.0;0.0;0.00037092548076923077;0.0;0.002173810096153846;0.0;0.0;0.0;0.0;0.008713942307692308;
120;0.0;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0002412860576923077;0.0;0.0;0.0;0.009014423076923076;
121;0.0;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.00037092548076923077;0.0;0.0;0.0;0.009314903846153846;
122;0.0;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0005395192307692308;0.0;0.0;0.0;0.009615384615384616;
123;0.0;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0009014423076923077;0.0;0.0;0.0;0.009615384615384616;
124;0.0;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0010220793269230769;0.0;0.0;0.0;0.009615384615384616;
125;0.0;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0011127764423076924;0.0;0.0;0.0;0.009615384615384616;
126;0.0;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0013203245192307694;0.0;0.0;0.0;0.009615384615384616;
127;0.0;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0018028846153846155;0.0;0.0;0.0;0.009915865384615384;
128;0.0006624038461538462;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0019827283653846154;0.0;0.0;0.0;0.010216346153846154;
129;0.0009718870192307693;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0020846634615384616;0.0;0.0;0.0;0.010516826923076924;
130;0.0013203245192307694;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.002342403846153846;0.0;0.0;0.0;0.010817307692307692;
131;0.0021033653846153845;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0030048076923076925;0.0;0.0;0.0;0.011117788461538462;
132;0.002583689903846154;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0031846514423076924;0.0;0.0;0.0;0.01141826923076923;
133;0.002774771634615384;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.0032865865384615386;0.0;0.0;0.0;0.01171875;
134;0.0030048076923076925;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.003544326923076923;0.0;0.0;0.0;0.01201923076923077;
135;0.003605769230769231;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.004206730769230769;0.0;0.0;0.0;0.01201923076923077;
136;0.005110408653846154;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.004627848557692308;0.0;0.0;0.0;0.01201923076923077;
137;0.005779579326923077;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.004859423076923077;0.0;0.0;0.0;0.01201923076923077;
138;0.006487692307692307;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.005285769230769231;0.0;0.0;0.0;0.01201923076923077;
139;0.00811298076923077;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.006310096153846154;0.0;0.0;0.0;0.01201923076923077;
140;0.0105190625;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.006790420673076923;0.0;0.0;0.0;0.01201923076923077;
141;0.011559158653846154;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.007033233173076923;0.0;0.0;0.0;0.01201923076923077;
142;0.012677151442307692;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.007509783653846154;0.0;0.0;0.0;0.01201923076923077;
143;0.01532451923076923;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.008713942307692308;0.0;0.0;0.0;0.01201923076923077;
144;0.017489326923076923;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.008773137019230768;0.0;0.0;0.0;0.01201923076923077;
145;0.018399771634615383;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.008836117788461538;0.0;0.0;0.0;0.01201923076923077;
146;0.019349170673076923;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.009132824519230769;0.0;0.0;0.0;0.01201923076923077;
147;0.021634615384615384;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.009915865384615384;0.0;0.0;0.0;0.01201923076923077;
148;0.024521021634615385;0.0;0.00037092548076923077;0.0;0.002403846153846154;0.010154903846153846;0.0;0.0;0.0;0.01201923076923077;
149;0.02570045673076923;0.0;0.00037092548076923077;0.0;0.002633882211538462;0.010268076923076923;0.0;0.0;0.0;0.01201923076923077;
150;0.026801983173076922;0.0;0.00037092548076923077;0.0;0.002704326923076923;0.010576021634615386;0.0;0.0;0.0;0.01201923076923077;
151;0.029447115384615384;0.0;0.00037092548076923077;0.0;0.002774771634615384;0.01141826923076923;0.0;0.0;0.0;0.01201923076923077;
152;0.03173256009615384;0.0;0.00037092548076923077;0.0;0.0030048076923076925;0.01183938701923077;0.0;0.0;0.0;0.01201923076923077;
153;0.032630228365384616;0.0;0.00037092548076923077;0.0;0.0033052884615384615;0.012070961538461537;0.0;0.0;0.0;0.01201923076923077;
154;0.033294170673076925;0.0;0.00037092548076923077;0.0;0.003605769230769231;0.012497307692307693;0.0;0.0;0.0;0.01201923076923077;
155;0.03485576923076923;0.0;0.00037092548076923077;0.0;0.00390625;0.013521634615384616;0.0;0.0;0.0;0.01201923076923077;
156;0.03593929086538462;0.0;0.00037092548076923077;0.0;0.004206730769230769;0.013760673076923078;0.0;0.0;0.0;0.01201923076923077;
157;0.03632514423076923;0.0;0.00037092548076923077;0.0;0.004507211538461538;0.013873846153846153;0.0;0.0;0.0;0.01201923076923077;
158;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.004807692307692308;0.014181790865384616;0.0;0.0;0.0;0.01201923076923077;
159;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.004807692307692308;0.015024038461538462;0.0;0.0;0.0;0.01201923076923077;
160;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.004807692307692308;0.015563557692307693;0.0;0.0;0.0;0.01201923076923077;
161;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.004807692307692308;0.015765889423076922;0.0;0.0;0.0;0.01201923076923077;
162;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.004807692307692308;0.016046117788461538;0.0;0.0;0.0;0.01201923076923077;
163;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.005108173076923077;0.016826923076923076;0.0;0.0;0.0;0.01201923076923077;
164;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.005408653846153846;0.017489326923076923;0.0;0.0;0.0;0.01201923076923077;
165;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.005709134615384615;0.017798810096153847;0.0;0.0;0.0;0.01201923076923077;
166;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.006009615384615385;0.018147247596153847;0.0;0.0;0.0;0.01201923076923077;
167;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.006610576923076923;0.01893028846153846;0.0;0.0;0.0;0.01201923076923077;
168;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.007211538461538462;0.01941061298076923;0.0;0.0;0.0;0.01201923076923077;
169;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.0078125;0.019601694711538463;0.0;0.0;0.0;0.01201923076923077;
170;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.008413461538461538;0.019831730769230768;0.0;0.0;0.0;0.01201923076923077;
171;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.009314903846153846;0.020432692307692308;0.0;0.0;0.0;0.01201923076923077;
172;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.010216346153846154;0.020612536057692307;0.0;0.0;0.0;0.01201923076923077;
173;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.011117788461538462;0.020662728365384613;0.0;0.0;0.0;0.01201923076923077;
174;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.01201923076923077;0.020673978365384614;0.0;0.0;0.0;0.01201923076923077;
175;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.013221153846153846;0.020733173076923076;0.0;0.0;0.0;0.01201923076923077;
176;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.014423076923076924;0.021033653846153848;0.0;0.0;0.0;0.01201923076923077;
177;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.015625;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
178;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.016826923076923076;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
179;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.018629807692307692;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
180;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.020432692307692308;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
181;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.022235576923076924;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
182;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.02403846153846154;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
183;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.026442307692307692;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
184;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.028846153846153848;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
185;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.03125;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
186;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.03365384615384615;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
187;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.03665865384615385;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
188;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.039663461538461536;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
189;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.04266826923076923;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
190;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.04567307692307692;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
191;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.048978365384615384;0.02112280048076923;0.0;0.0;0.0;0.01201923076923077;
192;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.05228365384615385;0.021336370192307694;0.0;0.0;0.0002412860576923077;0.01201923076923077;
193;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.055588942307692304;0.021812920673076924;0.0;0.0;0.00037092548076923077;0.01201923076923077;
194;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.05889423076923077;0.022055733173076925;0.0;0.0;0.0005395192307692308;0.01201923076923077;
195;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.06129807692307692;0.022536057692307692;0.0;0.0;0.0009014423076923077;0.01201923076923077;
196;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.06370192307692307;0.023678786057692306;0.0;0.0;0.0013817668269230769;0.01201923076923077;
197;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.06610576923076923;0.024075877403846153;0.0;0.0;0.0015728485576923077;0.01201923076923077;
198;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.06850961538461539;0.02416134615384615;0.0;0.0;0.0018028846153846155;0.01201923076923077;
199;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07001201923076923;0.024338942307692308;0.0;0.0;0.002403846153846154;0.01201923076923077;
200;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07151442307692307;0.025543100961538463;0.0;0.0;0.00306625;0.01201923076923077;
201;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07301682692307693;0.025967908653846152;0.0;0.0;0.0033757331730769227;0.01201923076923077;
202;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.025967908653846152;0.0;0.0;0.0037241706730769234;0.01201923076923077;
203;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.025967908653846152;0.0;0.0;0.004507211538461538;0.01201923076923077;
204;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.027166153846153843;0.0;0.0;0.004507211538461538;0.01201923076923077;
205;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.027629903846153846;0.0;0.0;0.004507211538461538;0.01201923076923077;
206;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.027629903846153846;0.0;0.0;0.004507211538461538;0.01201923076923077;
207;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.027629903846153846;0.0;0.0;0.004507211538461538;0.01201923076923077;
208;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.029210312500000002;0.0;0.0;0.00456640625;0.01201923076923077;
209;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.029892872596153846;0.0;0.0;0.00457765625;0.01201923076923077;
210;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.029991117788461537;0.0;0.0;0.004627848557692308;0.01201923076923077;
211;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.030048076923076924;0.0;0.0;0.004807692307692308;0.01201923076923077;
212;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03179400240384615;0.0;0.0;0.004807692307692308;0.01201923076923077;
213;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03238586538461538;0.0;0.0;0.004807692307692308;0.01201923076923077;
214;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03238586538461538;0.0;0.0;0.004807692307692308;0.01201923076923077;
215;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03238586538461538;0.0;0.0;0.004807692307692308;0.01201923076923077;
216;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03389960336538462;0.0;0.0;0.004807692307692308;0.01201923076923077;
217;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.034648822115384614;0.0;0.0;0.004807692307692308;0.01201923076923077;
218;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.034648822115384614;0.0;0.0;0.004807692307692308;0.01201923076923077;
219;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.034648822115384614;0.0;0.0;0.004807692307692308;0.01201923076923077;
220;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03606217548076923;0.0;0.0;0.004807692307692308;0.01201923076923077;
221;0.036360408653846155;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03668174278846154;0.0;0.0;0.004807692307692308;0.01201923076923077;
222;0.03678152644230769;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03668174278846154;0.0;0.0;0.004807692307692308;0.01201923076923077;
223;0.03696137019230769;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03668174278846154;0.0;0.0;0.004807692307692308;0.01201923076923077;
224;0.03714121394230769;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.037566814903846155;0.0;0.0;0.004807692307692308;0.01201923076923077;
225;0.037562331730769234;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.038254591346153846;0.0;0.0;0.004807692307692308;0.01201923076923077;
226;0.03798344951923077;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.038254591346153846;0.0;0.0;0.004807692307692308;0.01201923076923077;
227;0.03816329326923077;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.038254591346153846;0.0;0.0;0.004807692307692308;0.01201923076923077;
228;0.03834313701923077;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.03906698317307692;0.0;0.0;0.004807692307692308;0.01201923076923077;
229;0.03876425480769231;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.0;0.0;0.004807692307692308;0.01201923076923077;
230;0.039185372596153845;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.0;0.0;0.004807692307692308;0.01201923076923077;
231;0.03936521634615385;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.0;0.0;0.004807692307692308;0.01201923076923077;
232;0.03954506009615385;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.0;0.0;0.004807692307692308;0.01201923076923077;
233;0.039966177884615386;0.0;0.00037092548076923077;0.0;0.07451923076923077;0.039597403846153845;0.0;0.0;0.004807692307692308;0.01201923076923077;
